	logFC	AveExpr	t	P.Value	adj.P.Val	B
contig#33949	-0.502815773	0.762404579	-1.511812046	0.153081426	0.99977959	-4.759789213
contig#35063	0.776633826	-0.265228241	1.412343444	0.179944392	0.99977959	-4.759944017
contig#6616	-0.659910295	1.659078239	-1.584739908	0.135608304	0.99977959	-4.760133274
contig#36815	-0.773639512	-0.727399019	-1.364562601	0.194172991	0.99977959	-4.760158896
contig#33954	0.898785171	-1.02635759	1.327255836	0.205909518	0.99977959	-4.760169575
contig#24847	0.833418771	-0.68143742	1.363348001	0.194546336	0.99977959	-4.760365021
contig#19413	1.196771239	-0.902806834	1.334615081	0.203549983	0.99977959	-4.760411383
contig#22575	1.191646244	2.13931343	1.616348547	0.128582752	0.99977959	-4.760543503
contig#11896	1.132289693	-0.81141536	1.350939913	0.198393941	0.99977959	-4.7606184
contig#28132	-1.102186657	1.102024945	-1.537094298	0.146819075	0.99977959	-4.760714186
contig#53244	1.20430402	0.054010011	1.438282869	0.172587168	0.99977959	-4.760742712
contig#54199	-0.771798573	-0.196727867	-1.418345938	0.178219241	0.99977959	-4.760969866
contig#4887	-0.39468954	3.605630704	-1.716248194	0.108409513	0.99977959	-4.761023474
contig#48685	1.007585799	-0.923460526	1.336071889	0.2030855	0.99977959	-4.761109642
contig#38460	0.984414223	-0.878235123	1.342688592	0.200986641	0.99977959	-4.761341331
contig#13446	-0.516357178	4.129351877	-1.743215614	0.103463281	0.99977959	-4.761503203
contig#14806	-0.398842661	3.32418134	-1.699582256	0.111569172	0.99977959	-4.761833139
contig#45256	0.893390106	-1.148478195	1.316241221	0.209482229	0.99977959	-4.761896793
contig#18440	-0.954439435	-0.429395491	-1.394416199	0.185178966	0.99977959	-4.761965854
contig#59274	-0.966308752	-3.066200881	-1.088253569	0.295076287	0.99977959	-4.76210323
contig#52546	-0.924950214	-1.668126603	-1.256529415	0.229724567	0.99977959	-4.762321208
contig#36184	-0.81574142	-0.575201575	-1.377959325	0.190093747	0.99977959	-4.762424574
contig#12549	-0.839817999	-1.083517096	-1.323837212	0.207013089	0.99977959	-4.762434565
contig#48694	-1.405561879	-2.33975116	-1.168313455	0.262417257	0.99977959	-4.762712196
contig#48090	1.002272521	-2.174298243	1.19286475	0.252977238	0.99977959	-4.762842941
contig#41134	0.980420557	-2.64207738	1.140080743	0.273604243	0.99977959	-4.762908422
contig#58690	0.747267581	-0.967574881	1.335044816	0.203412879	0.99977959	-4.762908791
contig#46643	0.537624182	-0.045240254	1.433476458	0.173931262	0.99977959	-4.762909252
contig#50080	0.700952742	-1.166288331	1.312566071	0.210685344	0.99977959	-4.76305818
contig#27250	-0.56237416	-0.368204373	-1.400128882	0.18349749	0.99977959	-4.76310282
contig#51925	0.904472863	-1.006351485	1.327215623	0.205922472	0.99977959	-4.763168006
contig#57418	1.306763596	-2.649426919	1.13585872	0.275307908	0.99977959	-4.763208656
contig#48879	0.628545335	0.793154016	1.508995224	0.15379293	0.99977959	-4.763355848
contig#38425	-0.561349087	1.845273212	-1.596948943	0.132856479	0.99977959	-4.763395455
contig#36018	1.109820995	-1.440914256	1.279972497	0.221599593	0.99977959	-4.763532931
contig#31038	-0.929468589	-1.705027863	-1.240581167	0.235385301	0.99977959	-4.763780217
contig#15513	-0.494577899	0.75658194	-1.508573695	0.153899645	0.99977959	-4.763871514
contig#10927	-0.516609922	0.292833613	-1.466000381	0.165003574	0.99977959	-4.764441252
contig#11554	-0.590276663	1.574038921	-1.575187077	0.137795402	0.99977959	-4.76456711
contig#46817	0.717604465	-1.145492781	1.306721055	0.212610229	0.99977959	-4.764632985
contig#43103	-0.711037225	-0.895224037	-1.341652802	0.201314035	0.99977959	-4.764685701
contig#40695	1.084924473	-2.800954908	1.119820534	0.281852934	0.99977959	-4.764715187
contig#41893	0.700188584	-0.820683683	1.341976069	0.20121181	0.99977959	-4.764813824
contig#389	-0.397351114	7.024486775	-1.830477741	0.088798588	0.99977959	-4.764889631
contig#20481	-0.990226518	-1.86232368	-1.224739568	0.241116194	0.99977959	-4.764897906
contig#44522	-0.862644083	-1.046447204	-1.321288847	0.207838829	0.99977959	-4.764919632
contig#10568	-0.326612904	4.602445286	-1.762546504	0.100041291	0.99977959	-4.765084631
contig#41215	-0.894649343	-1.266511917	-1.297631834	0.215631497	0.99977959	-4.765169369
contig#7082	-1.043056445	2.479296888	-1.640002125	0.123532879	0.99977959	-4.765229263
contig#30452	0.977249413	-1.432579588	1.271796243	0.22440701	0.99977959	-4.765301547
contig#12971	-0.38906637	3.009276823	-1.677822687	0.115815761	0.99977959	-4.765324072
contig#44222	1.140037668	-2.244959199	1.180298159	0.257775816	0.99977959	-4.76541091
contig#20520	0.902265411	-0.316979072	1.40223024	0.182882143	0.99977959	-4.765467164
contig#9176	-0.558488127	1.393728572	-1.560268231	0.14127141	0.99977959	-4.765605817
contig#34785	0.658021939	-0.106791897	1.424681908	0.176413102	0.99977959	-4.765650145
contig#34833	-0.800734468	-1.673890725	-1.250857411	0.231725369	0.99977959	-4.765835764
contig#299	-0.91576337	6.10223795	-1.810087411	0.092048641	0.99977959	-4.766090126
contig#5137	-1.157036991	-1.629131937	-1.255676401	0.230024593	0.99977959	-4.766136563
contig#27192	0.920155294	-0.157961376	1.416524023	0.178741419	0.99977959	-4.766168234
contig#16667	-0.481848957	2.798564174	-1.663233064	0.118741489	0.99977959	-4.766186727
contig#38006	-0.641390189	0.942899337	-1.52223193	0.150473586	0.99977959	-4.766382532
contig#14642	-0.924612339	0.737153177	-1.503487089	0.155192306	0.99977959	-4.766410405
contig#23570	-1.06807461	-1.320164527	-1.292321391	0.217412536	0.99977959	-4.766418509
contig#16765	0.812153357	0.670151862	1.494808859	0.157418838	0.99977959	-4.766481864
contig#8544	-1.082338083	2.731892759	-1.654821844	0.120457312	0.99977959	-4.766490345
contig#31546	1.095391785	0.67073092	1.487931837	0.159202284	0.99977959	-4.766584116
contig#9393	-1.0450888	-3.520097982	-1.042191639	0.315191433	0.99977959	-4.766631306
contig#21055	-0.774031036	-1.813695333	-1.232539904	0.238280815	0.99977959	-4.766691546
contig#58864	-0.686031212	-1.152903716	-1.313306922	0.210442369	0.99977959	-4.766755007
contig#17105	-0.577648989	-0.047318067	-1.428315318	0.175384212	0.99977959	-4.766794044
contig#39320	0.689764797	-0.563553187	1.373927726	0.191313915	0.99977959	-4.76690659
contig#20079	-0.431673063	3.155829111	-1.685579398	0.114286034	0.99977959	-4.766910875
contig#46954	-0.666762353	-1.479528135	-1.272008804	0.224333668	0.99977959	-4.767128493
contig#48846	-0.873995147	-1.743972771	-1.240412346	0.235445805	0.99977959	-4.767143192
contig#17248	0.583261096	4.983719759	1.77443964	0.097986072	0.99977959	-4.767241151
contig#43552	1.047756013	-1.536742342	1.259205907	0.228785185	0.99977959	-4.767376863
contig#52165	-1.110551746	-0.447560621	-1.386987952	0.187384315	0.99977959	-4.767405606
contig#56799	1.50358004	-1.725328252	1.22242058	0.241964206	0.99977959	-4.767468156
contig#54781	0.848651632	-1.040773718	1.322622893	0.207406231	0.99977959	-4.767550334
contig#26130	0.571921832	0.653771156	1.493530468	0.157749091	0.99977959	-4.767586961
contig#19719	-0.341911918	2.527633834	-1.644063148	0.122683384	0.99977959	-4.767715525
contig#4970	-0.408408129	1.997435493	-1.605630908	0.130928959	0.99977959	-4.767742992
contig#37512	-0.619153959	-0.678523038	-1.362315608	0.194864133	0.99977959	-4.767995454
contig#51524	0.95815464	0.753986398	1.499043637	0.156329003	0.99977959	-4.768097034
contig#47835	1.031724232	1.142091894	1.530259014	0.148490342	0.99977959	-4.76821808
contig#9418	-1.10498285	3.57125403	-1.706185054	0.11030783	0.99977959	-4.768351077
contig#10637	-0.416518213	3.990256701	-1.731644994	0.105560612	0.99977959	-4.768445493
contig#46224	-0.386453025	2.49783431	-1.641428702	0.123233885	0.99977959	-4.768474454
contig#11727	-0.695787964	-0.019138167	-1.429448885	0.175064234	0.99977959	-4.768641336
contig#18649	0.802558419	0.403694114	1.470719082	0.163740665	0.99977959	-4.768684358
contig#23242	-0.358002098	2.704340689	-1.655220637	0.120375478	0.99977959	-4.768943473
contig#33401	-0.941692456	-2.546593478	-1.14033208	0.273503076	0.99977959	-4.769190998
contig#1853	-0.542437007	0.672356985	-1.496693934	0.15693292	0.99977959	-4.7692296
contig#20796	-0.729321042	-2.212599375	-1.182038038	0.257107283	0.99977959	-4.76923779
contig#16471	1.448482975	-2.529154882	1.144562387	0.271804589	0.99977959	-4.769327057
contig#5819	-0.290340363	4.848386256	-1.769575448	0.098822072	0.99977959	-4.769361969
contig#14271	0.524371117	2.110248616	1.610778304	0.129797573	0.99977959	-4.769415188
contig#30235	-0.570821696	-1.039472164	-1.323019713	0.207277693	0.99977959	-4.769493295
contig#16977	0.413262412	3.166629554	1.683792088	0.114636942	0.99977959	-4.769510975
contig#14149	-0.81876907	-0.889245031	-1.335925939	0.203131996	0.99977959	-4.769584179
contig#18727	-0.707121519	1.407638612	-1.557222003	0.141990296	0.99977959	-4.769865838
contig#37480	-0.705362701	-1.237927633	-1.297893152	0.215544157	0.99977959	-4.770149882
contig#48288	0.773476967	-1.853053661	1.220763308	0.242571667	0.99977959	-4.770173455
contig#27682	-0.966831587	-1.584626543	-1.250636608	0.231803535	0.99977959	-4.770226095
contig#39288	0.583912296	0.576302568	1.484071456	0.160210833	0.99977959	-4.770344639
contig#57850	1.192571365	-3.708420242	1.019124717	0.325633566	0.99977959	-4.770978407
contig#6680	0.659967493	-1.059074869	1.314684507	0.209991166	0.99977959	-4.770995329
contig#11008	-0.384034772	3.614248188	-1.70972916	0.109635965	0.99977959	-4.771013135
contig#18436	-0.548990838	2.140184546	-1.613043852	0.129302288	0.99977959	-4.771294425
contig#36164	-0.663904013	-0.821499286	-1.34485466	0.200303382	0.99977959	-4.77131462
contig#34311	-0.693175638	-1.717216129	-1.23900039	0.235952316	0.99977959	-4.771526004
contig#28868	-0.957320053	-1.811430326	-1.226349614	0.240528799	0.99977959	-4.771534325
contig#3101	1.024914709	0.42152759	1.465706019	0.165082626	0.99977959	-4.771644505
contig#33006	1.062286394	-0.295025166	1.401403565	0.183124018	0.99977959	-4.771647705
contig#58020	1.146963202	-2.310022426	1.159488324	0.265875866	0.99977959	-4.771809259
contig#25838	-1.08436513	0.985223671	-1.518736682	0.151344138	0.99977959	-4.772344583
contig#16397	-0.513605443	2.008638137	-1.602473095	0.131627234	0.99977959	-4.772371855
contig#14113	-0.779860501	-1.372045595	-1.277737281	0.222364292	0.99977959	-4.772422755
contig#55264	-1.001882572	-1.991522284	-1.201562797	0.249696556	0.99977959	-4.772830837
contig#57903	1.073461568	-0.05014314	1.419799726	0.177803476	0.99977959	-4.772855656
contig#40839	-0.739744362	-0.784284971	-1.346332647	0.199838251	0.99977959	-4.77291833
contig#42787	-0.788622843	-1.745767201	-1.231359416	0.238708229	0.99977959	-4.772983604
contig#38703	-1.006533903	-0.803431481	-1.340946365	0.201537574	0.99977959	-4.773059835
contig#56700	-1.164625944	-2.420163629	-1.152267921	0.268731424	0.99977959	-4.773235468
contig#43050	1.266840038	-0.355059909	1.375832086	0.190736763	0.99977959	-4.773303076
contig#16461	-0.851925826	-0.162868801	-1.406804279	0.181548588	0.99977959	-4.773482181
contig#13134	0.785878425	-0.225105637	1.401714557	0.183032994	0.99977959	-4.773668186
contig#31001	0.709128372	1.568660714	1.564445187	0.140290733	0.99977959	-4.773668773
contig#25102	-0.838660511	-1.076821192	-1.313186982	0.210481691	0.99977959	-4.774158345
contig#17497	0.870234713	0.1066954	1.436865256	0.172982698	0.99977959	-4.774172161
contig#12240	1.685257322	1.997858423	1.580283582	0.136624838	0.99977959	-4.774280093
contig#42685	-0.561272999	0.193124981	-1.447061428	0.170154554	0.99977959	-4.774282853
contig#25080	-1.066888156	-1.312069994	-1.28385858	0.220275093	0.99977959	-4.774353583
contig#5618	-0.70774201	2.583098726	-1.642245326	0.123063012	0.99977959	-4.774750744
contig#45966	0.766916703	-0.574131008	1.365415793	0.193911085	0.99977959	-4.774919554
contig#18378	-0.43286683	2.575541466	-1.641631672	0.123191396	0.99977959	-4.77532436
contig#43597	-1.055658118	-1.672769494	-1.237683771	0.236425398	0.99977959	-4.775380279
contig#46821	-0.78490626	-2.716501113	-1.111048536	0.285481982	0.99977959	-4.77555535
contig#45599	-1.060570892	-2.23771038	-1.171004693	0.261369445	0.99977959	-4.775812581
contig#24646	-0.561031928	2.047256194	-1.602755701	0.131564612	0.99977959	-4.776294667
contig#23891	-0.92260379	0.399870985	-1.462517891	0.16594084	0.99977959	-4.776488491
contig#46170	-1.059801328	-1.742881672	-1.232536551	0.238282028	0.99977959	-4.776528774
contig#18970	1.386688139	-0.626547612	1.349509468	0.198841454	0.99977959	-4.776618109
contig#55327	-1.247903794	-3.469515581	-1.030964426	0.320242986	0.99977959	-4.776760505
contig#25170	-0.746862458	-1.237927633	-1.286418822	0.219405935	0.99977959	-4.776775008
contig#17666	0.448969405	2.384315471	1.625935057	0.126514993	0.99977959	-4.776883309
contig#43947	0.647715305	-0.226104379	1.403147728	0.182614006	0.99977959	-4.776899213
contig#5145	-0.475298729	1.671209554	-1.573543723	0.138174673	0.99977959	-4.776907309
contig#15923	1.530152874	-0.728133352	1.33575973	0.203184955	0.99977959	-4.777165169
contig#5887	-0.434708987	2.747080533	-1.651717046	0.121096092	0.99977959	-4.777620592
contig#35470	-0.819884437	-0.106399973	-1.409618492	0.180732097	0.99977959	-4.777742439
contig#28486	-0.549731634	1.85103606	-1.586872814	0.135124065	0.99977959	-4.777887736
contig#59246	-0.744560885	-1.227061099	-1.292283385	0.217425325	0.99977959	-4.777905022
contig#21588	-0.620066036	-0.349614001	-1.387836057	0.187131439	0.99977959	-4.777970795
contig#25632	0.588913336	-0.27108261	1.395995618	0.184712817	0.99977959	-4.778066881
contig#35436	0.96573041	-1.67735723	1.233280318	0.238013042	0.99977959	-4.77823334
contig#8395	-1.650383539	-2.158882305	-1.171042011	0.261354938	0.99977959	-4.778268897
contig#19948	0.518474302	3.522499173	1.698417984	0.111792891	0.99977959	-4.778316432
contig#58861	1.082062779	-1.631460511	1.225896089	0.240694145	0.99977959	-4.778563517
contig#43548	0.661341135	-0.903512527	1.321550047	0.207754071	0.99977959	-4.778775376
contig#4096	-0.60794503	-0.133685885	-1.410894371	0.180362924	0.99977959	-4.778842209
contig#57422	1.161289906	-3.317351364	1.047281757	0.312920452	0.99977959	-4.778860018
contig#10896	0.850225547	-0.869284457	1.329365443	0.205230885	0.99977959	-4.779129333
contig#15112	-0.57087525	1.822898604	-1.583041908	0.135994867	0.99977959	-4.779329805
contig#29678	-0.852877043	0.31006692	-1.452325265	0.168709635	0.99977959	-4.779362184
contig#52410	-1.017280603	-2.950447357	-1.075251433	0.300655311	0.99977959	-4.779653038
contig#56923	1.353673587	2.932168808	1.655002755	0.120420182	0.99977959	-4.779756795
contig#36969	0.600335096	0.494924338	1.468881466	0.164231518	0.99977959	-4.779757581
contig#49095	1.104916888	-2.753196025	1.105397528	0.287838374	0.99977959	-4.77981553
contig#31538	-0.769620354	-0.710992925	-1.343835401	0.200624659	0.99977959	-4.77990127
contig#57978	1.255100886	-3.045239317	1.073506326	0.30141002	0.99977959	-4.779976334
contig#10588	-0.377055201	3.682135271	-1.707282765	0.110099349	0.99977959	-4.78004522
contig#57101	1.561077531	-2.768783528	1.098666698	0.29066402	0.99977959	-4.780055732
contig#22366	-1.102968105	-0.665934351	-1.351381783	0.198255868	0.99977959	-4.780514683
contig#11409	0.862526423	0.000511033	1.420505477	0.17760193	0.99977959	-4.780530124
contig#20293	0.935844279	3.249916766	1.6784354	0.115694279	0.99977959	-4.780545687
contig#54973	0.701417026	-1.94513022	1.198395875	0.250887196	0.99977959	-4.780670705
contig#49738	0.674168987	0.012242834	1.422676917	0.176983001	0.99977959	-4.781229537
contig#23855	-0.314527968	3.430988962	-1.692197356	0.112994875	0.99977959	-4.78135487
contig#39248	0.821658697	0.651306561	1.480178625	0.161233287	0.99977959	-4.78135945
contig#52929	0.612944735	-1.211000503	1.286132295	0.21950307	0.99977959	-4.781716713
contig#7310	-0.935269805	0.72582999	-1.487418633	0.159336054	0.99977959	-4.781724292
contig#45755	-0.759038068	1.263472447	-1.536352181	0.14699975	0.99977959	-4.781725648
contig#31580	0.758836061	0.238880811	1.444531028	0.170852806	0.99977959	-4.781807364
contig#43782	1.413842244	-2.784369083	1.098882405	0.290573145	0.99977959	-4.781854559
contig#52293	0.863288027	0.037545598	1.419078282	0.178009699	0.99977959	-4.782192174
contig#56088	0.761812462	-0.911956159	1.320284724	0.20816492	0.99977959	-4.782237676
contig#24148	-0.543508175	-0.255848271	-1.393144473	0.185555005	0.99977959	-4.782338135
contig#29694	-1.087760019	-1.963386452	-1.193624848	0.252689224	0.99977959	-4.78235707
contig#27119	-0.625495684	0.735492792	-1.491135988	0.158369236	0.99977959	-4.782705982
contig#28805	-0.520517228	-0.268515082	-1.394030431	0.185292968	0.99977959	-4.782745497
contig#28115	0.61636282	1.137832012	1.522168103	0.150489445	0.99977959	-4.782816405
contig#2093	-0.416305582	2.407412937	-1.624484596	0.126825993	0.99977959	-4.782836624
contig#13810	1.129573861	3.438873055	1.68603393	0.114196945	0.99977959	-4.782956944
contig#29865	-0.682959242	-0.977983505	-1.316467654	0.209408284	0.99977959	-4.783061465
contig#44521	0.517771051	2.157358426	1.604595466	0.13115757	0.99977959	-4.783083125
contig#1554	0.597168782	6.463937969	1.80663928	0.092608619	0.99977959	-4.783099943
contig#54855	-1.376868179	-2.216932235	-1.1597021	0.265791676	0.99977959	-4.783257967
contig#2708	-0.542346154	-0.442930727	-1.373207788	0.191532477	0.99977959	-4.783424663
contig#57037	1.282268669	-1.981202313	1.189076474	0.254416469	0.99977959	-4.783646084
contig#18492	-0.824790382	-1.078186439	-1.297795978	0.215576632	0.99977959	-4.783868706
contig#52086	-0.734963181	-0.371602833	-1.380562537	0.189309269	0.99977959	-4.784104862
contig#14252	-0.527339638	1.08971937	-1.520807805	0.150827776	0.99977959	-4.784283298
contig#44959	-0.637186308	-0.087718467	-1.410979819	0.180338222	0.99977959	-4.78443839
contig#44916	0.595339503	4.020665775	1.721014404	0.107520471	0.99977959	-4.784877251
